stt,word,furigana,Sino-Vietnamese,meaning,example
853,いい加減な,かげん,GIA,"Vô trách nhiệm, cẩu thả","[['① あの人は仕事がいい加減で困る。', 'Người đó gặp rắc rối do bất cẩn trong công việc.'], ['「いい加減なことを言うな」', '""Đừng nói vô trách nhiệm thế.""'], ['合 いい加減さ', 'Sự vô trách nhiệm, sự bất cẩn'], ['関 無責任な', 'Vô trách nhiệm'], ['関 安易な', 'Bất cẩn'], ['② 「遅くなったから、いい加減なところで帰ろう」', '""Cũng trễ rồi, chúng ta hãy về cho kịp giờ thôi.""'], ['③ 「人に甘えるのもいい加減にしろ」', '""Hãy thôi ngay cái việc ỷ lại vào người khác đi.""'], ['連 いい加減にする', 'Chấm dứt, thôi đi'], ['④ ［（副）いい加減］', '[(Phó từ) Khá, tương đối]'], ['毎日同じような食事で、いい加減飽きた。', 'Mỗi ngày ăn những bữa ăn giống nhau như vậy, tôi ngán lắm rồi.']]"
854,投げやりな,な,ĐẦU,Cẩu thả,"[['1. 「もうどうなってもいい」という投げやりな考え方はよくない。', 'Cách nghĩ vô trách nhiệm như ""Sao cũng được"" là (cách nghĩ) không tốt.'], ['2. 彼はこの頃仕事が投げやりた。', 'Anh ấy gần đây hay cẩu thả trong công việc.'], ['3. 投げやりな態度を取る。', 'Có thái độ cẩu thả/ bất cần'], ['関 いい加減な', 'Cẩu thả'], ['関 無責任な', 'Vô trách nhiệm']]"
855,そっけない,,TỐ KHÍ,"Cộc lốc, lỗ mãng","[['1. 私が愛想よく話しかけても、彼女は素っ気なく「うん」と言っただけだった。', 'Ngay cả khi tôi bắt chuyện một cách vui vẻ thì cô ấy cũng chỉ nói ""Ừ"" cộc lốc.'], ['2. 素っ気ない態度を取る。', 'Thái độ lạnh lùng'], ['3. 素っ気ない返事', 'Trả lời cộc lốc'], ['合 素っ気なさ', 'Sự cộc lốc, lạnh lùng'], ['類 すげない', 'Cộc lốc'], ['類 冷たい', 'Lạnh lùng'], ['類 よそよそしい', 'Khách sáo, lạnh lùng']]"
856,冷ややかな,ひ,LÃNH,Lạnh lùng,"[['1. 彼女は自分を裏切った友人を、冷ややかに見つめた。', 'Cô ấy nhìn chằm chằm người bạn đã phản bội mình một cách lạnh lùng.'], ['2. 冷ややかな態度をとる。', 'Có thái độ lạnh lùng.'], ['合 冷ややかさ', 'Sự lạnh lùng'], ['類 冷淡な', 'Lãnh đạm'], ['類 冷たい', 'Lạnh lùng']]"
857,なれなれしい,,,"Cực kỳ thân thiết, suồng sã","[['1. 初対面の人に、あまりなれなれしく話すものではない。', 'Không nên nói chuyện quá thân mật với người gặp lần đầu tiên.'], ['2. なれなれしい口をきく。', 'Nói chuyện suồng sã.'], ['合 なれなれしさ', 'Sự suồng sã'], ['合 なれなれしげな', 'Sự thân mật quá mức']]"
858,みっともない,,,"Xấu hổ, Khó coi, mất thể diện","[['1. 電車の中で口を開けて寝るなんてみっともない。', 'Ở trên tàu mà ngủ há miệng như thế, thật là khó coi.'], ['2. 「そんなみっともない格好をするな」', '""Đừng có ra vẻ khó coi như thế.""'], ['3. 日本代表チームなのだから、みっともない負け方はできない。', 'Vì là đội tuyển quốc gia Nhật Bản nên không có cách nào để thua mất thể diện được.'], ['合 みっともなさ', 'Sự khó coi, xấu hổ'], ['類 格好悪い', 'Không có duyên, kém sang']]"
859,たくましい,,,"Lực lưỡng, vạm vỡ","[['① 運動選手だけあって、彼はたくましい体つきをしている。', 'Quả đúng là một VĐV có khác, anh ấy có một thể hình cường tráng.'], ['合 筋骨＿', 'Cơ thịt rắn chắn'], ['② 戦後の混乱期を、母はたくましく生き抜いた。', 'Mẹ tôi kiên cường sống sót trong thời kỳ hỗn loạn sau chiến tranh.'], ['商魂たくましい売り込み', 'Xúc tiến bán hàng nhờ những ý tưởng kinh doanh phong phú.'], ['連 想像をたくましくする', 'Phát triển trí tưởng tượng'], ['合 商魂＿', 'Ý tưởng kinh doanh phong phú'], ['関 したたかな', 'Mạnh mẽ'], ['合 ①②たくましさ', 'Sự cường tráng']]"
860,健やかな,すこ,KIỆN,Khỏe mạnh,"[['1. 赤ちゃん坊は両親の愛情のもとで健やかに育った。', 'Đứa trẻ đã lớn lên khỏe mạnh dưới tình yêu thương của bố mẹ.'], ['2. 健やかな｛体／心．．．｝', '(Cơ thể/ trái tim) khỏe mạnh'], ['合 健やかさ', 'Sự khỏe mạnh']]"
861,無邪気な,むじゃき,VÔ TÀ KHÍ,Ngây thơ,"[['1. 赤ちゃん坊の無邪気な笑顔を見ていると、こちらも元気づけられる。', 'Khi nhìn thấy nụ cười hồn nhiên của em bé, chính mình cũng được tiếp thêm sức mạnh.'], ['2. 親が死んだことが理解できず、子供は無邪気に遊んでいた。', 'Không thể thấu hiểu được nỗi đau mất cha mẹ, đứa trẻ vẫn hồn nhiên vui chơi.'], ['合 無邪気さ', 'Sự ngây thơ, hồn nhiên']]"
862,無神経な,むしんけい,VÔ THẦN KINH,"Không cảm xúc, trơ lì, vô tâm, vô ý","[['① 大学に落ちた人の前で、自分の合格を大喜びするのは無神経だ。', 'Việc bày tỏ sự sung sướng khi mình đậu ĐH trước mặt những người rớt ĐH thật là vô ý tứ.'], ['無神経な｛人／言葉．．．｝', '(Người/ lời nói) vô ý tứ'], ['② 騒音の中で暮らしていると、音に対して無神経になる。', 'Sống trong tiếng ồn khiến tôi trở nên trơ lì với âm thanh.'], ['類 鈍感な', 'Đần độn, trơ lì'], ['合 ①②無神経さ', 'Sự vô ý tứ, trơ lì']]"
863,無造作な,むぞうさ,VÔ TẠO TÁC,"Đơn giản, dễ dàng","[['1. 彼は1万円札10数を、無造作にポケットに突っ込んだ。', 'Anh ta thản nhiên bỏ 10 tờ mười nghìn yên vào túi.'], ['2. 重要書類が無造作に机の上に置いてあったので、引き出しにしまった。', 'Vì các tài liệu quan trọng để lộn xộn trên ngăn bàn nên tôi đã cất chúng vào ngăn kéo rồi.']]"
864,優雅な,ゆうが,ƯU NHÃ,"Thanh lịch, nhã nhặn","[['1. 女王は歩き方も話し方も優雅だ。', 'Nữ hoàng thanh lịch trong cả cách đi lại lẫn nói chuyện.'], ['2. ｛白鳥／富士山．．．｝の優雅な姿', 'Dáng vẻ tao nhã/ thanh lịch của (thiên nga/ núi Phú Sĩ)'], ['3. 優雅に踊る。', 'Nhảy duyên dáng'], ['4. 優雅な生活', 'Cuộc sống tao nhã'], ['合 優雅さ', 'Sự thanh lịch, tao nhã'], ['類 優美な', 'Tao nhã']]"
865,見事な,みごと,KIẾN SỰ,"Đáng khâm phục, tuyệt vời, tuyệt hảo","[['① 職人の見事な腕前に、見ていた人々から拍手が沸いた。', 'Tiếng vỗ tay của người xem vang lên trước kỹ năng tuyệt vời của những người thợ.'], ['大会初出場のAチームの活躍は見事だった。', 'Sự nỗ lực đáng nể của đội A khi lần đầu tham dự Đại hội thật đáng khâm phục.'], ['見事な｛演奏／技術／作品／景色．．．｝', '(Trình diễn/ Kỹ thuật/ Tác phẩm/ Cảnh sắc) tuyệt vời.'], ['田中さんは難しい国家試験に、見事（に）一回で合格した。', 'Anh Tanaka đã vượt qua kỳ thi quốc gia đầy khó khăn chỉ với 1 lần thi.'], ['合 見事さ', 'Sự tuyệt vời'], ['類 素晴らしい', 'Tuyệt vời'], ['② 練習ではうまくいっていたのだが、本番ではものの見事に失敗してしまった。', 'Lúc tập luyện thì hay như thế, nhưng đến khi thực tế thì thất bại thảm hại.'], ['連 ものの見事に', 'Vẻ vang, oanh liệt (chiến thắng)/ thảm hại (thất bại)']]"
866,申し分ない,もう,THÂN PHÂN,Không chê vào đâu được,"[['1. 佐藤氏なら、知名度といい経歴といい、市長候補として申し分ない。', 'Ông Sato nổi tiếng và có lý lịch tốt, là một ứng cử viên hoàn hảo cho chức thị trưởng.'], ['2. その学生は申し分（の）ない成績を収めた。', 'Bạn học sinh đó đã giành được thành tích không chê vào đâu được.']]"
867,模範的な,もはん,MÔ PHẠM ĐÍCH,"Mẫu mực, gương mẫu","[['1. 彼は成績もよく、模範的な学生だ。', 'Anh ấy có thành tích tốt và là học sinh gương mẫu.'], ['2. 模範的な｛態度／答え．．．｝', '(Thái độ/ câu trả lời) gương mẫu, mẫu'], ['☆ 模範', 'Chuẩn mực, khuôn mẫu'], ['4. 全校の模範となる。', 'Trở thành chuẩn mực của toàn trường.'], ['5. 教師が生徒に模範を示す。', 'Giáo viên làm gương cho học sinh.'], ['合 ＿回答', 'Đáp án mẫu'], ['合 ＿演技', 'Trình diễn mẫu'], ['類 手本', 'Mẫu, tấm gương']]"
868,まめな,,,Chăm chỉ,"[['1. 祖母の健康の秘訣は、まめに体を動かすことだそうだ。', 'Bí quyết giữ sức khỏe của bà là chăm chỉ vận động.'], ['2. 私はいろいろな会合に、まめに顔を出すかただ。', 'Tôi là người thường xuyên có mặt tại các cuộc họp khác nhau.'], ['3. 「20年、毎日日記をつけています」\u3000「まめですねえ」', '""20 năm qua, mỗi ngày tôi đều viết nhật ký."" ""Chăm chỉ quá!""'], ['合 まめさ', 'Sự chăm chỉ'], ['合 筆まめ\u3000(⇔筆部情）', 'Chăm chỉ (⇔ Lười biếng)']]"
869,円滑な,えんかつ,VIÊN HOẠT,Trôi chảy,"[['1. B社との交渉は円滑に運んだ。', 'Cuộc đàm phán với công ty B đã được tiến hành suôn sẻ.'], ['2. 今日の会議は長かった。もっと円滑な経営を望む。', 'Cuộc họp hôm nay kéo dài. Mong muốn việc điều hành sẽ suôn sẻ hơn.'], ['合 円滑さ', 'Sự trôi chảy, suôn sẻ'], ['類 スムーズな', 'Trôi chảy']]"
870,迅速な,じんそく,TẤN TỐC,"Nhanh chóng, mau lẹ","[['1. 事故が発生した際には、迅速な対処が望まれる。', 'Khi tai nạn xảy ra, mong rằng sẽ có cách ứng phó nhanh chóng.'], ['2. 問題を迅速に解決する。', 'Giải quyết vấn đề một cách nhanh chóng.'], ['3. 「時間がないので、迅速に行動してください」', '""Không có thời gian nữa, hãy hành động nhanh lên.""'], ['合 迅速さ', 'Sự nhanh chóng'], ['合 迅速性', 'Tính mau chóng, mau lẹ'], ['類 素早い', 'Tức khắc, mau lẹ'], ['類 速やかな', 'Nhanh chóng'], ['類 スピーディーな', 'Nhanh nhẹn, mau lẹ']]"
871,速やかな,すみ,TỐC,Nhanh chóng,"[['1. 「地震の揺れが収まったら、速やかに屋外へ避難してください」', '""Khi cơn địa chấn ngừng lại, hãy nhanh chóng sơ tán ra phía ngoài trời.""'], ['2. 近所で強盗事件が発生した。速やかな解決を望みたい。', 'Một vụ cướp đã xảy ra tại nhà hàng xóm. Tôi mong vụ việc sẽ được giải quyết nhanh chóng.'], ['合 速やかさ', 'Sự nhanh chóng'], ['類 素早い', 'Tức khắc, mau lẹ'], ['類 スピーディーな', 'Nhanh chóng'], ['類 迅速な', 'Nhanh chóng']]"
872,素早い,すばや,TỐ TẢO,"Nhanh chóng, lẹ","[['1. どちらの条件が有利か、彼は頭の中で素早く計算した。', 'Anh ta nhanh chóng tính toán trong đầu liệu điều kiện nào sẽ có lợi.'], ['2. 「もう着替えたの？素早い！」', '""Đã thay quần áo rồi à? Nhanh ghê đó!""'], ['3. 素早い｛動き／行動／処置．．．｝', '(Động tác/ Hành động/ Điều trị) nhanh chóng'], ['合 素早さ', 'Sự nhanh nhẹn']]"
873,敏しょうな,びん,MẪN,Lanh lợi,"[['1. 山下選手は体が小さいが、敏しょうな動きで次々とゴールを決めた。', 'Cầu thủ Yamashita có dáng người nhỏ bé, nhưng lại liên tiếp ghi bàn bằng những động tác nhanh nhẹn.'], ['合 敏しょうさ', 'Sự nhanh nhẹn'], ['対 鈍重な', 'Chậm chạp, ngốc nghếch'], ['類 機敏な', 'Nhanh nhẹn, linh hoạt'], ['類 敏速な', 'Nhanh nhẹn, linh hoạt']]"
874,詳細な,しょうさい,TƯỜNG TẾ,"Chi tiết, tường tận","[['1. あの作家は事実を詳細に調べた上で小説を書くそうだ。', 'Nhà văn đó dự định sẽ viết một cuốn tiểu thuyết sau khi tìm hiểu thực tế một cách chi tiết.'], ['2. 部下に詳細な報告を求める。', 'Yêu cầu cấp dưới báo cáo thông tin chi tiết.'], ['類 詳しい', 'Chi tiết'], ['（名） 詳細\u3000（例．事件の詳細については、現在捜査中だ。', 'Chi tiết (Ví dụ: Hiện đang điều tra chi tiết của vụ việc.)']]"
875,綿密な,めんみつ,TRÍ MẬT,Chính xác,"[['1. 私は緻密に計画を立てて行動する方だ。', 'Tôi là người luôn lập kế hoạch một cách tỉ mỉ rồi mới hành động.'], ['2. 緻密な｛計算／研究．．．｝', '(Tính toán, nghiên cứu) tỉ mỉ, chính xác'], ['合 緻密さ', 'Sự tỉ mỉ, chính xác'], ['合 緻密性', 'Tính chính xác'], ['類 綿密な', 'Tỉ mỉ, chi tiết'], ['関 情密な', 'Chính xác, tỉ mỉ']]"
876,まれな,,,"Hiếm, không phổ biến","[['1. 最近忙しく、12時前に帰ることはまれだ。', 'Gần đây tôi rất bận và hiếm khi về nhà trước 12 giờ.'], ['2. 温暖なこの地方でも、まれには雪が降ることもある。', 'Ngay cả ở vùng ấm áp này, đôi lúc cũng có tuyết rơi.'], ['3. 田中君は近ごろまれな、礼儀正しい好青年だ。', 'Cậu Tanaka là một thanh niên tốt lễ phép hiếm có.'], ['4. 彼女はまれに見る天才だ。', 'Cô ấy là một thiên tài hiếm có.'], ['連 まれに見る＋［名詞］', '~ hiếm có'], ['連 世にも', 'Cực kì hiếm'], ['連 近ごろ', 'Hiếm có'], ['類 めったにない', 'Hiếm']]"
